SMILES,pKi,Scaffold,Split,BCUT2D_MWHI,BCUT2D_MRHI,AvgIpc,BalabanJ,BertzCT,Chi2v,Chi3n,HallKierAlpha,Ipc,Kappa2,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA10,SlogP_VSA3,SlogP_VSA4,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA5,EState_VSA6,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState8,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAtomStereoCenters,NumHeteroatoms,MolLogP,fr_Ar_N,fr_NH0,fr_NH1,fr_Ndealkylation1,fr_guanido,fr_halogen,fr_pyridine,MACCS_79,MACCS_86,MACCS_98,MACCS_100,MACCS_108,MACCS_110,MACCS_117,MACCS_128,MACCS_133,MACCS_138
C[C@@]1(c2sc(-c3cncc(C#N)c3)cc2Cl)CS(=O)(=O)C2(CCOCC2)C(=N)N1,6.8861,N=C1NC(c2ccc(-c3cccnc3)s2)CS(=O)(=O)C12CCOCC2,Train,35.49569391622706,7.933567949908159,3.0947518407541157,1.7302914225692125,1132.5632828737557,11.318706370241364,5.570769779699238,-1.9899999999999993,3625204.685266734,7.058368429457848,10.05365155780638,16.651863551767104,9.837253136417502,0.0,0.0,0.0,8.417796984328938,5.261891554738487,31.898114582465862,40.92519695135158,21.87786366456846,38.61059869034202,30.051328151143547,18.966617535772624,39.98965327928899,16.50981999819057,0.0,20.113041342600894,16.74039647332228,24.52642128014937,10.440598685398296,115.93,17.533629449547814,25.25331490822692,16.369988437745814,27.00897800456257,5.506631750473015,21.239601860277553,0.1542155101352336,-0.14616167906301403,5.523357536519271,2.4117146417714483,2.0,0.0,1.0,10.0,3.09485,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
C[C@@]1(c2sc(-c3cncc(C#N)c3)cc2Cl)Cc2nc(C3CC3)ncc2C(=N)N1,7.0237,N=C1NC(c2ccc(-c3cccnc3)s2)Cc2nc(C3CC3)ncc21,Train,35.49569350571156,7.158684929937447,3.485245481414953,1.5357829255187636,1192.1222680660194,9.19293327180615,5.359818816686622,-2.82,8021787.380334876,6.613821136516665,5.316788604006331,17.72924559654947,0.0,0.0,0.0,0.0,9.967957041894417,5.261891554738487,31.898114582465862,46.24700426302623,27.382389544367125,28.773345553924525,37.64303336701339,0.0,63.26828083544744,16.50981999819057,0.0,11.959746875309355,16.74039647332228,30.723264851762448,10.440598685398296,98.34,0.0,29.927316592773966,28.277704158383642,27.25609357170973,15.274415728197235,21.5843927074087,2.475479271384339,1.6674825469943666,5.831831542265639,2.0504272171831697,1.0,0.0,1.0,8.0,4.389050000000003,3.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C[C@@]1(c2sc(-c3cncc(C#N)c3)cc2Cl)Cc2ncncc2C(=N)N1,7.1238,N=C1NC(c2ccc(-c3cccnc3)s2)Cc2ncncc21,Train,35.49569334782058,7.158677984421778,3.0428528798125773,1.7617248096044413,1069.538433331094,7.71319854127361,4.325765572032587,-2.82,1170731.5598021294,6.163020162380289,5.316788604006331,18.232161173314086,0.0,0.0,0.0,0.0,9.967957041894417,5.261891554738487,19.056471336613843,40.329098216864836,27.382389544367125,28.773345553924525,18.883484074999977,0.0,63.77119641221206,16.50981999819057,0.0,11.959746875309355,16.74039647332228,37.050584926526994,10.440598685398296,98.34,23.860949524312353,18.460054211687762,26.33794547964023,22.272115050762523,14.296371110174402,21.24470154195135,2.3427898019221978,0.28565852123932967,5.773183087101686,2.01193751574704,1.0,0.0,1.0,8.0,3.5116500000000013,3.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C[C@@]1(c2sc(-c3cncc(C#N)c3)cc2F)CS(=O)(=O)[C@@](C)(c2ccccn2)C(=N)N1,6.5717,N=C1NC(c2ccc(-c3cccnc3)s2)CS(=O)(=O)C1c1ccccn1,Train,32.22810686248437,7.928588197592355,3.14681863792923,1.7636552501334026,1333.2999754171237,11.088091567516903,5.472092385667452,-3.1599999999999997,8924918.90997302,7.214586799749568,5.316788604006331,17.722061939595438,14.584275589635062,0.0,0.0,0.0,12.808212032003757,5.261891554738487,38.112942673227685,29.031129400237525,27.42630553937689,27.00965880010951,24.133422104982152,5.752853606746789,70.87411357843992,16.50981999819057,4.39041504767482,20.123200842018406,22.557617314368176,48.92236605714727,10.440598685398296,119.59,31.580634982991462,31.18920547353706,15.284745645900749,10.671175160530009,8.834795326007136,20.566900700802634,-0.20019534112344006,-1.2571683348117326,9.78477515956941,3.0085137279757936,1.0,0.0,2.0,10.0,3.341750000000001,2.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C[C@@]1(c2sc(-c3cncc(C(F)(F)F)c3)cc2Cl)CS(=O)(=O)C2(CCOCC2)C(=N)N1,6.8041,N=C1NC(c2ccc(-c3cccnc3)s2)CS(=O)(=O)C12CCOCC2,Train,35.495694081818144,7.933569342317913,3.089495229622815,1.7165302435447736,1143.7521446327223,11.704662040409008,5.768997170179646,-1.69,6639139.878745652,7.4296080755786456,10.05365155780638,10.58264223897483,9.837253136417502,0.0,0.0,6.176298517443475,8.417796984328938,13.171245143024459,31.898114582465862,40.92519695135158,21.87786366456846,38.61059869034202,36.22762666858702,18.966617535772624,39.98965327928899,10.440598685398296,13.171245143024459,26.28933986004437,5.409283605791522,24.52642128014937,10.440598685398296,92.14000000000001,12.263210640074686,6.923737199690624,10.30076712495354,21.74708644982409,4.543692880480572,11.776662024109715,-1.8432825608524215,-0.38944170150970336,2.47826899008379,2.1488784154553686,2.0,0.0,1.0,12.0,4.241970000000003,1.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
C[C@@]1(c2sc(-c3cncc(F)c3)cc2Cl)CS(=O)(=O)C2(CCOCC2)C(=N)N1,6.585,N=C1NC(c2ccc(-c3cccnc3)s2)CS(=O)(=O)C12CCOCC2,Train,35.49569388421945,7.933566281564122,3.0321652832805333,1.731568259955615,1050.095303577916,11.136445727007555,5.408301304946588,-1.5500000000000003,2069865.1803174901,6.75729812647332,10.05365155780638,16.399863080020726,9.837253136417502,0.0,0.0,0.0,12.808212032003757,0.0,31.898114582465862,34.72835337973851,22.511255744484536,38.61059869034202,30.051328151143547,18.966617535772624,40.24342262863789,10.440598685398296,4.39041504767482,20.113041342600894,11.226504446837417,24.52642128014937,10.440598685398296,92.14000000000001,23.599996518009423,12.990104268152233,10.30076712495354,21.74708644982409,5.138715556217534,12.024163464768623,-0.47533960041648493,-0.6499258407794313,3.0331159288593,2.3646430171540365,2.0,0.0,1.0,10.0,3.3622700000000005,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
C[C@@]1(c2sc(-c3cncc(N4CCOCC4)c3)cc2Cl)CS(=O)(=O)[C@@]2(CCOC2)C(=N)N1,5.4331,N=C1NC(c2ccc(-c3cncc(N4CCOCC4)c3)s2)CS(=O)(=O)C12CCOC2,Train,35.49569408853197,7.9339996039353355,3.417122294575771,1.469861258490809,1156.2995324345432,12.466060743546763,6.488448920116251,-1.7199999999999998,24432260.384346623,7.947859929870445,19.690424242456906,5.835619785757269,14.584275589635062,0.0,0.0,0.0,8.417796984328938,0.0,25.477292959539852,41.21098422705074,48.01928791270685,44.297984965025584,23.630506528217538,50.169804007474085,34.42620178759199,10.440598685398296,5.687386274683562,24.849904296400943,5.409283605791522,24.52642128014937,10.440598685398296,104.61000000000001,11.336785877934737,13.1205807713037,21.267043924265625,26.483949403624138,8.251524437698802,12.206027149452753,0.9541551473601896,-0.14995465786182027,3.928993623294895,5.179681267391716,3.0,0.0,2.0,11.0,2.66967,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
C[C@@]1(c2sc(-c3cncc(N4CCOCC4)c3)cc2Cl)CS(=O)(=O)[C@]2(CCOC2)C(=N)N1,5.7794,N=C1NC(c2ccc(-c3cncc(N4CCOCC4)c3)s2)CS(=O)(=O)C12CCOC2,Train,35.49569408853197,7.9339996039353355,3.417122294575771,1.469861258490809,1156.2995324345432,12.466060743546763,6.488448920116251,-1.7199999999999998,24432260.384346623,7.947859929870445,19.690424242456906,5.835619785757269,14.584275589635062,0.0,0.0,0.0,8.417796984328938,0.0,25.477292959539852,41.21098422705074,48.01928791270685,44.297984965025584,23.630506528217538,50.169804007474085,34.42620178759199,10.440598685398296,5.687386274683562,24.849904296400943,5.409283605791522,24.52642128014937,10.440598685398296,104.61000000000001,11.336785877934737,13.1205807713037,21.267043924265625,26.483949403624138,8.251524437698802,12.206027149452753,0.9541551473601896,-0.14995465786182027,3.928993623294895,5.179681267391716,3.0,0.0,2.0,11.0,2.66967,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
C[C@@]1(c2sc(-c3cncnc3)cc2Cl)CS(=O)(=O)C2(CCC2)C(=N)N1,6.4271,N=C1NC(c2ccc(-c3cncnc3)s2)CS(=O)(=O)C12CCC2,Train,35.49569370288611,7.934119810210178,2.874280444096585,1.7505779128176002,953.7692653930395,10.612945810042879,5.124753544961446,-1.5100000000000002,388395.76784988336,5.4914049529229985,5.316788604006331,16.90996231373937,9.837253136417502,0.0,0.0,0.0,18.385754026223353,0.0,32.25256913693026,27.711433022325746,16.31441217287146,38.61059869034202,36.47214977406956,5.752853606746789,34.687154793894926,10.440598685398296,0.0,15.376178388800847,5.409283605791522,24.787374286452305,10.440598685398296,95.80000000000001,17.66410595269928,25.383791411378386,15.284745645900749,17.01022349602404,9.608871073911658,12.001046774043257,-0.08304888930880971,0.036507988998068175,1.8027160493827161,1.7992087112622828,1.0,0.0,1.0,9.0,2.99167,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
C[C@@]1(c2sc(-c3cncnc3)cc2Cl)CS(=O)(=O)C2(CCCC2)C(=N)N1,7.1361,N=C1NC(c2ccc(-c3cncnc3)s2)CS(=O)(=O)C12CCCC2,Train,35.49569375391045,7.933633175971271,3.2183147226200943,1.7485055083831662,967.9040215818692,10.966499200636152,5.374753544961446,-1.5100000000000002,993017.4442938754,6.002568380053734,5.316788604006331,16.90996231373937,9.837253136417502,0.0,0.0,0.0,18.385754026223353,0.0,25.831747514004253,27.711433022325746,16.31441217287146,38.61059869034202,42.89297139699556,5.752853606746789,34.687154793894926,10.440598685398296,0.0,15.376178388800847,5.409283605791522,24.787374286452305,10.440598685398296,95.80000000000001,17.66410595269928,12.393687143226153,15.284745645900749,17.01022349602404,9.635163380957932,12.183650940709924,-0.08832666708658721,0.046924655664734916,1.808888888888889,1.8094127928949357,1.0,0.0,1.0,9.0,3.3817700000000004,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
C[C@@]1(c2sc(-c3cncnc3)cc2Cl)CS(=O)(=O)C2(CCOCC2)C(=N)N1,6.1624,N=C1NC(c2ccc(-c3cncnc3)s2)CS(=O)(=O)C12CCOCC2,Train,35.49569381635789,7.933564986290829,3.0393410784235697,1.7316670676254111,986.8623852924567,10.8717648551454,5.263999434194917,-1.5500000000000003,1485532.6602189313,6.508737886990017,10.05365155780638,16.90996231373937,9.837253136417502,0.0,0.0,0.0,18.385754026223353,0.0,25.831747514004253,40.92519695135158,16.31441217287146,38.61059869034202,30.051328151143547,18.966617535772624,34.687154793894926,10.440598685398296,0.0,20.113041342600894,5.409283605791522,24.787374286452305,10.440598685398296,105.03,17.66410595269928,25.383791411378386,15.284745645900749,21.74708644982409,9.582267054527954,12.174906084742846,-0.14939654958504134,-0.08196423322415392,1.7938888888888889,2.4762883162993354,2.0,0.0,1.0,10.0,2.618169999999999,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
C[C@@]1(c2sc(-c3nnc(-c4ccc(Cl)cc4)o3)cc2F)CS(=O)(=O)[C@@](C)(c2ccccn2)C(=N)N1,7.2924,N=C1NC(c2ccc(-c3nnc(-c4ccccc4)o3)s2)CS(=O)(=O)C1c1ccccn1,Train,35.49569287303903,7.928595170157781,3.454233016015642,1.4882246684903484,1538.8517101297166,12.36969291731012,6.0471856379133495,-3.15,84319596.48824602,8.21366739899705,9.733939541059678,11.652840626803165,14.584275589635062,5.890723922025908,5.890723922025908,0.0,12.808212032003757,0.0,56.31204387861251,16.782928377051398,26.740001241381194,38.61059869034202,24.133422104982152,5.752853606746789,76.13870946264294,22.22204652945011,4.39041504767482,20.123200842018406,11.226504446837417,59.1449310563593,22.22204652945011,121.83000000000001,19.18694783976531,49.38830667892189,20.498130741555613,21.427374433077386,4.631021955495034,20.14953164298573,-0.4971230537928937,-1.0049048734994899,12.952318745405478,2.995295048542409,1.0,1.0,2.0,12.0,4.778470000000004,3.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
C[C@@]1(c2sc(-c3nnc(-c4ccc(Cl)cc4)o3)cc2F)CS(=O)(=O)[C@](C)(CC(F)(F)F)C(=N)N1,6.3468,N=C1CS(=O)(=O)CC(c2ccc(-c3nnc(-c4ccccc4)o3)s2)N1,Train,35.49569288355452,7.933215311475459,3.325817608177039,1.6647657866375918,1371.1007833367657,12.228825859149381,5.547480310174875,-2.5100000000000007,22939614.100074206,8.022733244599761,9.733939541059678,16.399863080020726,9.837253136417502,5.890723922025908,5.890723922025908,6.176298517443475,12.808212032003757,13.171245143024459,44.179309741689295,10.586084805438322,27.46689486945874,38.61059869034202,36.730542245351636,5.752853606746789,46.04883669079657,22.22204652945011,17.56166019069928,15.376178388800847,11.226504446837417,34.7489862793614,22.22204652945011,108.94,6.923737199690624,24.26546827384644,15.514152220608405,21.427374433077386,0.07585225284464792,18.92741334117367,-1.0996649376511183,-2.387815876852742,7.636061225455199,2.1622824824048426,1.0,1.0,2.0,14.0,5.179170000000003,2.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
C[C@@]1(c2sc(Br)cc2Cl)CS(=O)(=O)C2(CCCC2)C(=N)N1,6.3497,N=C1NC(c2cccs2)CS(=O)(=O)C12CCCC2,Train,79.91873220500474,9.108503235731273,2.941636739141868,2.0630806285689514,709.7535086488618,11.15844457176406,4.4995910629829705,-0.11000000000000015,54708.56007456046,4.943670175385806,5.316788604006331,10.58264223897483,9.837253136417502,0.0,0.0,0.0,8.417796984328938,0.0,41.761691411953606,0.0,24.97797458440948,54.54054258829137,42.89297139699556,5.752853606746789,19.752562793740953,0.0,0.0,15.376178388800847,5.409283605791522,9.852782286298329,0.0,70.02,11.336785877934737,6.06636706846161,21.24673250195568,17.01022349602404,0.761308893927942,12.026642928004534,-0.8357870370370368,0.11485103300579502,1.7685185185185186,1.8105702003023432,1.0,0.0,1.0,8.0,3.6872700000000025,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
C[C@@]1(c2sc(Br)cc2Cl)CS(=O)(=O)C2(CCCCC2)C(=N)N1,5.5832,N=C1NC(c2cccs2)CS(=O)(=O)C12CCCCC2,Train,79.9187322206469,9.10850359042943,2.768361004790421,2.039344188888751,725.2013319037595,11.511997962357333,4.7495910629829705,-0.11000000000000015,81268.0056566276,5.464269615145038,5.316788604006331,10.58264223897483,9.837253136417502,0.0,0.0,0.0,8.417796984328938,0.0,41.761691411953606,0.0,24.97797458440948,54.54054258829137,49.313793019921576,5.752853606746789,19.752562793740953,0.0,0.0,15.376178388800847,5.409283605791522,9.852782286298329,0.0,70.02,11.336785877934737,6.06636706846161,21.24673250195568,17.01022349602404,0.7639130605946086,12.153700541173261,-0.8408890778533635,0.12151769967246184,1.7735185185185185,1.8183827003023432,1.0,0.0,1.0,8.0,4.077370000000003,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
C[C@@]1(c2sc(Br)cc2Cl)CS(=O)(=O)C2(CCOCC2)C(=N)N1,5.6258,N=C1NC(c2cccs2)CS(=O)(=O)C12CCOCC2,Train,79.91873222165243,9.108503540094496,2.768361004790421,2.039344188888751,727.6436969745683,11.063710226273308,4.388836952216441,-0.15000000000000013,81268.0056566276,5.443083983045373,10.05365155780638,10.58264223897483,9.837253136417502,0.0,0.0,0.0,8.417796984328938,0.0,41.761691411953606,13.213763929025836,24.97797458440948,54.54054258829137,30.051328151143547,18.966617535772624,19.752562793740953,0.0,0.0,20.113041342600894,5.409283605791522,9.852782286298329,0.0,79.25,11.336785877934737,12.990104268152233,21.24673250195568,21.74708644982409,0.7326630605946086,12.017898072037458,-0.8817054043839754,-0.014037855883094252,1.7535185185185185,2.5198918090898914,2.0,0.0,1.0,9.0,2.9236700000000013,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
C[C@@]1(c2sc(Br)cc2F)CS(=O)(=O)[C@@](C)(c2cccc(F)c2)C(=N)N1,6.2218,N=C1NC(c2cccs2)CS(=O)(=O)C1c1ccccc1,Train,79.9187322623764,9.108485457188252,2.83441515970363,2.121784500267834,976.2643778908761,11.128464871527635,4.5119680378821805,-1.32,281386.56497957784,5.8521140915722505,5.316788604006331,17.47006146784906,14.584275589635062,0.0,0.0,0.0,17.198627079678577,0.0,53.539970994412414,0.0,19.955341270668153,42.939602698058856,24.133422104982152,5.752853606746789,56.19329092763485,0.0,8.78083009534964,20.123200842018406,17.043725287883312,34.118250560144766,0.0,70.02,31.18920547353706,6.923737199690624,21.24673250195568,5.409283605791522,0.2027705866297136,11.204823200113378,-1.1077265736541526,-1.8448959433023286,6.466966371546323,2.9149957482993196,1.0,1.0,2.0,9.0,3.9146700000000036,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C[C@@]1(c2sc(C#CC3(c4ccccc4)CCCC3)cc2Cl)CS(=O)(=O)C2(CCC2)C(=N)N1,5.5931,N=C1NC(c2ccc(C#CC3(c4ccccc4)CCCC3)s2)CS(=O)(=O)C12CCC2,Train,35.4956940529894,7.934122900993817,3.3210800906457174,1.4751058761500484,1229.719776984037,13.391031634353867,7.488118795439912,-1.8099999999999996,16302916.478572575,7.615588310930096,5.316788604006331,10.58264223897483,9.837253136417502,0.0,0.0,0.0,8.417796984328938,0.0,50.65766387447928,0.0,31.48369702967084,38.61059869034202,67.57042673517039,5.752853606746789,56.73858160361058,11.840868637711289,0.0,20.791168858197626,17.25015224350281,36.39820241076966,0.0,70.02,29.74188061548375,0.0,41.42312551556406,17.01022349602404,1.5779988662131526,12.229883662543696,0.21730537864964217,6.9903877852319525,12.327810956625353,1.8352861368312756,1.0,1.0,1.0,7.0,5.398170000000005,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
C[C@@]1(c2sc(C(=O)NCc3ccc(F)cc3)cc2Cl)CS(=O)(=O)C2(CCCCC2)C(=N)N1,6.2306,N=C1NC(c2ccc(C(=O)NCc3ccccc3)s2)CS(=O)(=O)C12CCCCC2,Train,35.495694086302706,7.933545036449442,3.14670697767137,1.544910736552431,1157.583758572898,12.502043165907946,6.369779512981312,-1.9699999999999993,13472588.164416239,8.4253039925184,10.633577208012662,16.399863080020726,9.837253136417502,0.0,5.907179729351506,0.0,12.808212032003757,0.0,43.52793314262446,6.544756405912575,26.06870656027406,44.51777841969353,55.858549425834155,5.752853606746789,56.489435376194855,0.0,4.39041504767482,21.92093479471342,11.226504446837417,30.33183534230805,0.0,99.12,18.19910120538483,19.056471336613843,10.633577208012662,17.01022349602404,13.520256297492725,14.802327451658764,-0.3366563651118667,-0.8574032180166764,7.354162425243987,1.9382127916090832,1.0,1.0,1.0,10.0,4.383970000000002,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
C[C@@]1(c2sc(C(=O)NCc3cccc(F)c3)cc2Cl)CS(=O)(=O)C2(CCCCC2)C(=N)N1,5.2911,N=C1NC(c2ccc(C(=O)NCc3ccccc3)s2)CS(=O)(=O)C12CCCCC2,Train,35.49569408630306,7.9335450389279325,3.1364147629508854,1.553056771912675,1174.833758572898,12.505497489601893,6.345550849123647,-1.9699999999999998,13203716.506047793,8.4253039925184,10.633577208012662,16.399863080020726,9.837253136417502,0.0,5.907179729351506,0.0,12.808212032003757,0.0,43.52793314262446,6.544756405912575,26.06870656027406,44.51777841969353,55.858549425834155,5.752853606746789,56.48943537619486,0.0,4.39041504767482,21.92093479471342,11.226504446837417,30.33183534230805,0.0,99.12,18.19910120538483,19.056471336613843,10.633577208012662,17.01022349602404,13.489186876560387,14.748747660956791,-0.47128427297841213,-0.9283466629535235,7.46586304684266,1.860544645199678,1.0,1.0,1.0,10.0,4.383970000000002,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
C[C@@]1(c2sc(C(=O)NCc3ccsn3)cc2Cl)CS(=O)(=O)C2(CCCCC2)C(=N)N1,6.9172,N=C1NC(c2ccc(C(=O)NCc3ccsn3)s2)CS(=O)(=O)C12CCCCC2,Train,35.49569429058949,7.933548071831798,3.346589845557858,1.5785696162345972,1074.7029133519943,12.53191846022197,5.9247622685903645,-1.4900000000000002,6375641.860209805,7.8872243282084025,10.633577208012662,10.58264223897483,9.837253136417502,0.0,5.907179729351506,0.0,8.417796984328938,4.3735399814164495,43.43060119403253,5.380062770465915,38.3073909610351,56.0502650312602,55.858549425834155,5.752853606746789,37.98365260338152,0.0,0.0,21.92093479471342,5.409283605791522,17.512796907389134,0.0,112.00999999999999,11.532486611566675,12.990104268152233,15.00711718942911,17.01022349602404,13.517479320081007,16.721807741659877,-0.2751649994348955,-0.38901044356243597,3.397238305220612,2.049306123620247,1.0,0.0,1.0,11.0,3.7013700000000016,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
C[C@@]1(c2sc(C(=O)NCc3cnn4ccccc34)cc2Cl)CS(=O)(=O)C2(CCCCC2)C(=N)N1,7.3872,N=C1NC(c2ccc(C(=O)NCc3cnn4ccccc34)s2)CS(=O)(=O)C12CCCCC2,Train,35.49569417833514,7.933548334021787,3.403535777191712,1.3642057349137082,1390.4873598221084,13.075832846129455,6.949118129235367,-2.4299999999999993,56188345.89507497,8.352677823883388,10.633577208012662,10.58264223897483,9.837253136417502,0.0,5.907179729351506,0.0,12.93319487794456,5.098681808301038,37.96448165092747,18.305051469222647,37.78225084950339,50.03447913730979,55.858549425834155,5.752853606746789,56.99953460991351,0.0,0.0,21.92093479471342,5.409283605791522,36.65915541707259,5.516700717616262,116.42000000000002,0.0,23.70234573338093,15.732259016313698,17.01022349602404,13.83551227104325,19.328329688499267,0.7254303986300241,-0.4115441844496983,7.293463583590203,2.0430901762679365,1.0,0.0,1.0,11.0,3.892570000000002,2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
C[C@@]1(c2sc(C(=O)NCc3cnoc3)cc2Cl)CS(=O)(=O)C2(CCCCC2)C(=N)N1,6.6038,N=C1NC(c2ccc(C(=O)NCc3cnoc3)s2)CS(=O)(=O)C12CCCCC2,Train,35.495693979334305,7.933542083110716,3.346589845557858,1.5785696162345972,1074.2126883563212,11.908261028087852,5.939986973318434,-1.9099999999999997,6375641.860209805,7.651931948590025,15.156672144986011,16.845805234613888,9.837253136417502,0.0,5.907179729351506,0.0,8.417796984328938,0.0,25.831747514004253,12.10820789760957,32.26555013188713,44.51777841969353,55.858549425834155,5.752853606746789,38.86675282855466,0.0,0.0,21.92093479471342,5.409283605791522,23.04946857268709,0.0,125.15,12.460006567252133,12.990104268152233,15.790240465138108,21.533318432997387,13.446894527522007,18.38852331443597,-0.33578228338551297,-0.4453771408382241,1.5403356481481483,1.9817120005715787,1.0,0.0,1.0,11.0,3.232870000000001,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
C[C@@]1(c2sc(C(=O)NCc3cnsn3)cc2Cl)CS(=O)(=O)C2(CCCCC2)C(=N)N1,6.8416,N=C1NC(c2ccc(C(=O)NCc3cnsn3)s2)CS(=O)(=O)C12CCCCC2,Train,35.49569429790748,7.933547163000594,3.346589845557858,1.5785696162345972,1076.7452456070241,12.33105192224334,5.840463496415597,-1.56,6375641.860209805,7.847838994145433,10.633577208012662,10.58264223897483,9.837253136417502,0.0,5.907179729351506,0.0,8.417796984328938,8.747079962832899,25.831747514004253,0.0,56.23242187784678,56.24596576489214,55.858549425834155,5.752853606746789,32.73406633606707,0.0,0.0,21.92093479471342,5.409283605791522,12.263210640074686,0.0,124.9,0.0,19.18694783976531,19.38065717084556,17.01022349602404,13.464317314538048,14.816340809106949,-0.3962761105460062,-0.4319971285945754,1.5459691515495086,1.97854166081033,1.0,0.0,1.0,12.0,3.096370000000001,2.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
C[C@@]1(c2sc(C(=O)Nc3cccc(Cl)n3)cc2Cl)CS(=O)(=O)C2(CC2)C(=N)N1,7.7696,N=C1NC(c2ccc(C(=O)Nc3ccccn3)s2)CS(=O)(=O)C12CC2,Train,35.496789871507175,7.936698407159979,3.305851485521725,1.6234156825767547,1111.3558198992023,11.319163212465297,5.003054920265567,-1.6800000000000002,2143421.539370692,6.414118679005307,10.633577208012662,21.55361483370265,9.837253136417502,0.0,5.907179729351506,0.0,13.401775505276145,0.0,37.96448165092747,0.0,26.06870656027406,61.93658108776107,30.051328151143547,11.06964221075312,44.19550579188315,0.0,5.817862777835028,15.376178388800847,5.409283605791522,24.26546827384644,0.0,112.00999999999999,6.06636706846161,25.122838405075452,15.617555728959871,28.611163386256553,17.376125740747103,14.418057047236553,-1.0710895639119844,-0.31123901730751413,6.350067097233849,1.686758520059386,1.0,0.0,1.0,11.0,3.4452700000000016,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
