SMILES	pKi
CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4cccc(C#N)c4)o3)cc2Cl)CS1(=O)=O	5.9176
CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4cccc5ccnn45)o3)cc2Cl)CS1(=O)=O	6.2507
CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4ccccc4)o3)cc2Cl)CS1(=O)=O	6.9755
CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4ccccn4)o3)cc2Cl)CS1(=O)=O	6.256
CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4cccnc4)o3)cc2Cl)CS1(=O)=O	5.9805
CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4ccn(C)n4)o3)cc2Cl)CS1(=O)=O	5.9435
CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4ccncc4)o3)cc2Cl)CS1(=O)=O	6.2531
CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4ccncn4)o3)cc2Cl)CS1(=O)=O	6.0849
CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4ccnn4C)o3)cc2Cl)CS1(=O)=O	5.8167
CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4ccon4)o3)cc2Cl)CS1(=O)=O	5.8742
CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4cnccn4)o3)cc2Cl)CS1(=O)=O	6.1656
CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4cncnc4)o3)cc2Cl)CS1(=O)=O	5.2676
CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4cnco4)o3)cc2Cl)CS1(=O)=O	6.6015
CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4cncs4)o3)cc2Cl)CS1(=O)=O	6.0638
CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4cnn(C)c4)o3)cc2Cl)CS1(=O)=O	6.3908
CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4cnn5ccccc45)o3)cc2Cl)CS1(=O)=O	5.6245
CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4cocn4)o3)cc2Cl)CS1(=O)=O	6.034
CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4cscn4)o3)cc2Cl)CS1(=O)=O	6.1791
CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4ncccn4)o3)cc2Cl)CS1(=O)=O	6.1089
CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4ncco4)o3)cc2Cl)CS1(=O)=O	6.3558
CN1C(=N)N[C@](C)(c2sc(-c3nnc(-c4nccs4)o3)cc2Cl)CS1(=O)=O	6.3959
CN1C(=N)N[C@](C)(c2sc(-c3nnc(C4CC4)o3)cc2Cl)CS1(=O)=O	6.0543
CN1C(=N)N[C@](C)(c2sc(-c3nnc(C4Cc5ccccc5C4)o3)cc2Cl)CS1(=O)=O	6.5941
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-c5cc(C(F)(F)F)n[nH]5)cc4)nccc3c2Cl)CS1(=O)=O	6.3719
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-c5ccc(F)cc5F)nc4)cccc3c2F)CS1(=O)=O	7.0315
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-c5ccn[nH]5)cc4)nccc3c2Cl)CS1(=O)=O	7.4492
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-c5ccncc5)cc4)cccc3c2F)CS1(=O)=O	6.4547
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-c5ccnn5C)cc4F)nccc3c2Cl)CS1(=O)=O	6.7062
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-c5ccoc5)cc4F)nccc3c2Cl)CS1(=O)=O	7.7051
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-c5cn[nH]c5)cc4F)nccc3c2Cl)CS1(=O)=O	6.4816
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-c5cnco5)cc4F)nccc3c2Cl)CS1(=O)=O	7.454
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-c5cncs5)cc4F)nccc3c2Cl)CS1(=O)=O	6.9788
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-c5cnn(C)c5)cc4F)nccc3c2Cl)CS1(=O)=O	6.5364
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-c5nccn5C)cc4)cccc3c2F)CS1(=O)=O	5.2506
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-c5nccn5C)cc4)nccc3c2Cl)CS1(=O)=O	5.7854
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-c5ncco5)cc4)cccc3c2F)CS1(=O)=O	6.983
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-c5ncco5)cc4)nccc3c2Cl)CS1(=O)=O	6.9367
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-c5nccs5)cc4)cccc3c2F)CS1(=O)=O	6.0985
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-c5nccs5)cc4)nccc3c2Cl)CS1(=O)=O	6.5682
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-n5cccn5)cc4)cccc3c2F)CS1(=O)=O	7.4318
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-n5cccn5)cc4)nccc3c2Cl)CS1(=O)=O	7.5249
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-n5cccn5)cc4F)nccc3c2Cl)CS1(=O)=O	7.5031
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-n5cccn5)nc4)cccc3c2F)CS1(=O)=O	8
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-n5cccn5)nc4)nccc3c2Cl)CS1(=O)=O	8
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-n5ccnn5)cc4)cccc3c2F)CS1(=O)=O	7.7212
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-n5ccnn5)cc4)nccc3c2Cl)CS1(=O)=O	7.0651
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-n5nccn5)cc4)cccc3c2F)CS1(=O)=O	5.7804
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(-n5nccn5)cc4)nccc3c2Cl)CS1(=O)=O	6.6498
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(C5CC(=O)N5)cc4)cccc3c2F)CS1(=O)=O	6.7352
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(C5CC(=O)N5)cc4)nccc3c2Cl)CS1(=O)=O	6.0181
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(C5CC5)nc4)cccc3c2F)CS1(=O)=O	6.4855
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(C5CC5)nc4)nccc3c2Cl)CS1(=O)=O	6.5498
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(N5CCOCC5)nc4)cccc3c2F)CS1(=O)=O	5.8239
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(N5CCS(=O)(=O)CC5)cc4)cccc3c2F)CS1(=O)=O	5.1857
CN1C(=N)N[C@](C)(c2sc3c(-c4cnc(-c5ccc(F)cc5)o4)cccc3c2F)CS1(=O)=O	5.498
CN1C(=N)N[C@](C)(c2sc3c(-c4cnc(-n5cccn5)nc4)nccc3c2Cl)CS1(=O)=O	7.2132
CN1C(=N)N[C@](C)(c2sc3c(-c4cnc(C5CC5)nc4)nccc3c2Cl)CS1(=O)=O	6.7905
CN1C(=N)N[C@](C)(c2sc3c(-c4cnn(-c5ccccc5)c4)cccc3c2F)CS1(=O)=O	5.8351
CN1C(=N)N[C@](C)(c2sc3c(-c4coc(-c5ccc(F)cc5)n4)cccc3c2F)CS1(=O)=O	5.311
CN1C(=N)N[C@](CCC2CCCCC2)(C[C@@H]2CCCN(C(=O)CC3CCCC3)C2)C1=O	4.9066
CN1C(=N)N[C@](CCC2CCCCC2)(C[C@@H]2CCCN(C(=O)OC(C)(C)C)C2)C1=O	4.3872
CN1C(=N)N[C@](CCC2CCCCC2)(C[C@@H]2CCCNC2)C1=O	4.1805
CN1C(=N)N[C@](CCC2CCCCC2)(C[C@@H]2CCN(C(=O)CC3CCCC3)C2)C1=O	4.4318
CN1C(=N)N[C@](CCC2CCCCC2)(C[C@H]2CCCN(C(=O)CC3CCCC3)C2)C1=O	6.0132
CN1C(=N)N[C@](CCC2CCCCC2)(C[C@H]2CCCN(C(=O)OC(C)(C)C)C2)C1=O	4.5376
CN1C(=N)N[C@](CCC2CCCCC2)(C[C@H]2CCCNC2)C1=O	5.0706
CN1C(=N)N[C@](CCC2CCCCC2)(C[C@H]2CCC[C@@H](NC(=O)Cc3ccccc3)C2)C1=O	6.2328
CN1C(=N)N[C@](CCC2CCCCC2)(C[C@H]2CCC[C@@H](NC(=O)NC3CCCCC3)C2)C1=O	6.8601
CN1C(=N)N[C@](CCC2CCCCC2)(C[C@H]2CCC[C@@H](NC(=O)Nc3ccc(C#N)cc3)C2)C1=O	8.5229
CN1C(=N)N[C@](CCC2CCCCC2)(C[C@H]2CCC[C@@H](NC(=O)Nc3ccc(Cl)cc3)C2)C1=O	8
CN1C(=N)N[C@](CCC2CCCCC2)(C[C@H]2CCC[C@@H](NC(=O)Nc3ccc4ccccc4n3)C2)C1=O	7.6576
CN1C(=N)N[C@](CCC2CCCCC2)(C[C@H]2CCC[C@@H](NC(=O)Nc3ccccc3)C2)C1=O	7.7959
CN1C(=N)N[C@](CCC2CCCCC2)(C[C@H]2CCC[C@@H](NC(=O)Nc3ccccc3Cl)C2)C1=O	6.5214
CN1C(=N)N[C@](CCC2CCCCC2)(C[C@H]2CCC[C@@H](NC(=O)Nc3cnc4ccccc4n3)C2)C1=O	7.8539
CN1C(=N)N[C@](CCC2CCCCC2)(C[C@H]2CCC[C@@H](NC(=O)c3ccccc3)C2)C1=O	6.8861
CN1C(=N)N[C@](CCC2CCCCC2)(C[C@H]2CCC[C@@H](NC(=O)c3ccncc3)C2)C1=O	7.4089
CN1C(=N)N[C@](CCC2CCCCC2)(C[C@H]2CCC[C@@H](NC3CCCC3)C2)C1=O	6.3665
CN1C(=N)N[C@](CCC2CCCCC2)(C[C@H]2CCC[C@@H](NC3CCCCC3)C2)C1=O	6.6383
CN1C(=N)N[C@](CCC2CCCCC2)(C[C@H]2CCC[C@@H](NCC3CC3)C2)C1=O	6.3188
CN1C(=N)N[C@](CCC2CCCCC2)(C[C@H]2CCN(C(=O)CC3CCCC3)C2)C1=O	6.1938
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ccc(C#N)cn4)ccc3CCC[C@@H]2S1(=O)=O	8.3979
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ccc(C#N)cn4)ccc3CCC[C@H]2S1(=O)=O	7.2218
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ccc(C#N)cn4)ccc3OCC[C@@H]2S1(=O)=O	9
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ccc(C#N)cn4)ccc3OCC[C@H]2S1(=O)=O	7.3279
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ccc(C(F)(F)F)cn4)ccc3OCC[C@@H]2S1(=O)=O	7.9586
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ccc(Cl)cn4)ccc3CCC[C@@H]2S1(=O)=O	8.1549
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ccc(Cl)cn4)ccc3OCC[C@H]2S1(=O)=O	7.1427
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ccc(F)cn4)ccc3CCC[C@@H]2S1(=O)=O	7.7447
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ccc(F)cn4)ccc3CCC[C@H]2S1(=O)=O	6.7986
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ccc(F)cn4)ccc3OCC[C@@H]2S1(=O)=O	8
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ccc(F)cn4)ccc3OCC[C@H]2S1(=O)=O	6.9666
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ccc(OC(F)(F)F)cn4)ccc3CCC[C@@H]2S1(=O)=O	7.8539
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ccc(OC(F)(F)F)cn4)ccc3OCC[C@@H]2S1(=O)=O	8.0969
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ccc(OC(F)F)cn4)ccc3CCC[C@@H]2S1(=O)=O	8
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ccc(OC(F)F)cn4)ccc3CCC[C@H]2S1(=O)=O	7.0969
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ccc(OC(F)F)cn4)ccc3OCC[C@@H]2S1(=O)=O	8.301
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ccccn4)ccc3OCC[C@@H]2S1(=O)=O	7.4559
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ccccn4)ccc3OCC[C@H]2S1(=O)=O	6.2941
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ncc(C(F)(F)F)cc4Cl)ccc3CCC[C@@H]2S1(=O)=O	8
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ncc(C(F)(F)F)cc4Cl)ccc3OCC[C@@H]2S1(=O)=O	8.301
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ncc(Cl)cc4Cl)ccc3OCC[C@@H]2S1(=O)=O	8.699
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ncc(Cl)cc4F)ccc3CCC[C@@H]2S1(=O)=O	8.1549
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ncc(Cl)cc4F)ccc3OCC[C@@H]2S1(=O)=O	8.3979
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ncc(F)cc4F)ccc3CCC[C@@H]2S1(=O)=O	7.7447
CN1C(=N)N[C@]2(C)c3cc(NC(=O)c4ncc(F)cc4F)ccc3OCC[C@@H]2S1(=O)=O	8
CN1C(=N)N[C@]2(C)c3cc(NC4CCCC4)ccc3OCC[C@@H]2S1(=O)=O	6.4584
CN1C(=N)N[C@]2(C)c3cc(NCC4CC4)ccc3OCC[C@@H]2S1(=O)=O	6.0555
CN1C(=N)N[C@]2(c3cc(NC(=O)c4ccc(C(F)(F)F)cn4)ccc3F)COC[C@@H]2S1(=O)=O	6.451
CN1C(=N)N[C@]2(c3cc(NC(=O)c4ccc(Cl)cn4)ccc3F)COC[C@@H]2S1(=O)=O	6.7055
CN1C(=N)N[C@]2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)COC[C@@H]2S1(=O)=O	5.4523
CN1C(=N)N[C@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)COC[C@@H]2S1(=O)=O	6.0004
CN1C(=O)C(C)(c2cccc(-c3cccc(Cl)c3)c2)N=C1N	6.1427
CN1C(=O)C(CC2CC2)(c2cccc(-c3cccc(Cl)c3)c2)N=C1N	6.4559
CN1C(=O)C(c2cccc(-c3cc(Cl)cc(Cl)c3)c2)(C2CC2)N=C1N	7.5229
CN1C(=O)C(c2cccc(-c3cccc(C#N)c3)c2)(C2CC2)N=C1N	6.8861
CN1C(=O)C(c2cccc(-c3cccc(Cl)c3)c2)(C2(C)CC2)N=C1N	6.7212
CN1C(=O)C(c2cccc(-c3cccc(Cl)c3)c2)(C2CC2)N=C1N	7.3279
CN1C(=O)C(c2cccc(-c3cccc(Cl)c3)c2)(C2CCC2)N=C1N	6.9586
CN1C(=O)C(c2cccc(-c3cccc(Cl)c3)c2)(C2CCCC2)N=C1N	6.3279
CN1C(=O)C(c2cccc(-c3cccc(Cl)c3)c2)(C2CCCCC2)N=C1N	6.3279
CN1C(=O)C(c2cccc(-c3cccc(Cl)c3)c2)(c2ccccn2)N=C1N	6.0655
CN1C(=O)C(c2cccc(-c3cccc(Cl)c3)c2)(c2ncccn2)N=C1N	5.9208
CN1C(=O)C(c2cccc(-c3cccc(Cl)c3)c2)(c2nccs2)N=C1N	5.9208
CN1C(=O)C(c2cccc(-c3cccnc3)c2)(C2CC2)N=C1N	6.5686
CN1C(=O)C(c2cccc(-c3cncc(C#N)c3)c2)(C2CC2)N=C1N	6.5686
CN1C(=O)C(c2cccc(-c3cncc(Cl)c3)c2)(C2CC2)N=C1N	7.2291
CN1C(=O)C(c2cccc(-c3cncc(F)c3)c2)(C2CC2)N=C1N	6.7959
CN1C(=O)C(c2ccccc2)(c2cccc(-c3ccccc3)c2)N=C1N	5.4815
CN1C(=O)C(c2ccccc2)(c2cccc(-c3ccccn3)c2)N=C1N	5.7212
CN1C(=O)C(c2ccccc2)(c2cccc(-c3cccnc3)c2)N=C1N	6.2757
CN1C(=O)C(c2ccccc2)(c2cccc(-c3ccncc3)c2)N=C1N	5.4202
CN1C(=O)C(c2ccccc2)(c2cccc(-c3cncc(C#N)c3)c2)N=C1N	6.3279
CN1C(=O)C(c2ccccc2)(c2cccc(-c3cncc(Cl)c3)c2)N=C1N	7.0458
CN1C(=O)C(c2ccccc2)(c2cccc(-c3cncc(F)c3)c2)N=C1N	6.5376
CN1C(=O)C(c2ccccc2)(c2cccc(-c3cnccn3)c2)N=C1N	6.5086
CN1C(=O)C(c2ccccc2)(c2cccc(C#N)c2)N=C1N	6.4318
CN1C(=O)C(c2ccccc2)(c2cccc(Cl)c2)N=C1N	6.5229
CN1C(=O)C(c2ccccc2)(c2cccc(F)c2)N=C1N	6.1427
CN1C(=O)C(c2cccnc2)(c2cccc(-c3cccc(Cl)c3)c2)N=C1N	6.7696
CN1C(=O)C(c2cncnc2)(c2cccc(-c3cccc(Cl)c3)c2)N=C1N	6.0809
CN1C(=O)C[C@@](C)(c2cc(-c3cccc(C#N)c3)cs2)N=C1N	7.2441
CN1C(=O)C[C@@](C)(c2ccc(-c3cccc(C#N)c3)s2)N=C1N	7.0555
CN1C(=O)C[C@@](C)(c2cccc(-c3cccc(C#N)c3)c2)N=C1N	6.4559
CN1C(=O)C[C@@](C)(c2cccc(-c3cccnc3)c2)N=C1N	6.1739
CN1C(=O)C[C@@](C)(c2csc(-c3cccc(C#N)c3)c2)N=C1N	6.6778
CN1C(=O)C[C@@](c2ccccc2)(c2cccc(-c3cccc(C#N)c3)c2)N=C1N	5.0223
CN1C(=O)C[C@@](c2ccccc2)(c2cccc(-c3cccnc3)c2)N=C1N	4.3565
CN1C(=O)[C@@H]2CN(C(=O)c3cccc(F)c3)C[C@]2(c2cc(-c3ccc(F)c(C#N)c3)cs2)N=C1N	8.699
CN1C(=O)[C@@H]2CN(C(=O)c3ccccc3)C[C@]2(c2cc(-c3cccc(C#N)c3)cs2)N=C1N	8.5229
CN1C(=O)[C@@H]2CN(c3ccc(F)cc3)C[C@]2(c2cc(-c3cccc(C#N)c3)cs2)N=C1N	7.585
CN1C(=O)[C@@H]2CN(c3ccc(F)cc3)C[C@]2(c2ccc(-c3ccc(F)c(C#N)c3)s2)N=C1N	6.8794
CN1C(=O)[C@@H]2CN(c3ccc(F)cn3)C[C@]2(c2cc(-c3cccc(C#N)c3)cs2)N=C1N	8.2218
CN1C(=O)[C@@H]2CN(c3cccc(C(F)(F)F)n3)C[C@]2(c2cc(-c3cccc(C#N)c3)cs2)N=C1N	7.1938
CN1C(=O)[C@@H]2CN(c3ccccc3)C[C@]2(c2ccc(-c3ccc(F)c(C#N)c3)s2)N=C1N	7.0458
CN1C(=O)[C@@H]2CN(c3ccccn3)C[C@]2(c2cc(-c3cccc(C#N)c3)cs2)N=C1N	8.0969
CN1C(=O)[C@@H]2CN(c3ncc(Cl)cn3)C[C@]2(c2cc(-c3cccc(C#N)c3)cs2)N=C1N	8.1549
CN1C(=O)[C@@H]2CN(c3ncc(F)cn3)C[C@]2(c2cc(-c3cccc(C#N)c3)cs2)N=C1N	8.3979
CN1C(=O)[C@@H]2CN(c3ncccc3C#N)C[C@]2(c2cc(-c3cccc(C#N)c3)cs2)N=C1N	8.2218
CN1C(=O)[C@@H]2CN(c3ncccn3)C[C@]2(c2cc(-c3cccc(C#N)c3)cs2)N=C1N	7.9586
CN1C(=O)[C@@](c2ccccc2)(c2cccc(-c3cccnc3)c2)N=C1N	6.9586
CN1C(=O)[C@](c2cccc(-c3cncc(Cl)c3)c2)(C2CC2)N=C1N	7.6778
CN1C(=O)[C@](c2ccccc2)(c2cccc(-c3cccnc3)c2)N=C1N	5.7696
CN1C(N)=N[C@@]2(CCOc3ccc(NC(=O)c4ccc(C#N)cn4)cc32)CS1(=O)=O	7.585
CN1C(N)=N[C@@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)COC[C@H]2S1(=O)=O	7.5686
CN1C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C2(CC2)S1(=O)=O	8.5229
CN1C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)C2(CCN(CCC(F)(F)F)C2)S1(=O)=O	7.6576
CN1C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O	8.6783
CN1C(N)=N[C@](C)(c2cc(NC(=S)c3ccc(C#N)cn3)ccc2F)CS1(=O)=O	8.041
CN1C(N)=N[C@]2(C)c3cc(NC(=O)c4ccc(C#N)cn4)ccc3OCC[C@@H]2S1(=O)=O	7.3279
CN1C(N)=N[C@]2(C)c3cc(NC(=O)c4ccc(C#N)cn4)ccc3OCC[C@H]2S1(=O)=O	9
CN1CC2(C1)C(=N)N[C@](C)(c1cc(NC(=O)c3ccc(C#N)cn3)ccc1F)CS2(=O)=O	8.7696
CN1CC2(C1)C(=N)N[C@](C)(c1cc(NC(=O)c3ccc(Cl)cn3)ccc1F)CS2(=O)=O	8.4361
CN1CC2(C1)C(=N)N[C@](C)(c1cc(NC(=O)c3ccc(F)cn3)ccc1F)CS2(=O)=O	8.2147
CN1CC2(C1)C(=N)N[C@](C)(c1cc(NC(=O)c3ccc(OC(F)(F)F)cn3)ccc1F)CS2(=O)=O	8.4815
CN1CC2(C1)C(=N)N[C@](C)(c1cc(NC(=O)c3ccc(OC(F)F)cn3)ccc1F)CS2(=O)=O	8.5686
CN1CC2(C1)C(=N)N[C@](C)(c1cc(NC(=O)c3ccc(OCF)cn3)ccc1F)CS2(=O)=O	8.3098
CN1CC2(C1)C(=N)N[C@](C)(c1cc(NC(=O)c3ncc(C#N)cc3C(F)F)ccc1F)CS2(=O)=O	8.8539
CN1CC2(C1)C(=N)N[C@](C)(c1cc(NC(=O)c3ncc(C#N)cc3C3CC3)ccc1F)CS2(=O)=O	8.8861
CN1CCC2(CC1)C(=N)N[C@](C)(c1cc(NC(=O)C(F)F)ccc1F)CS2(=O)=O	5.767
CN1CCC2(CC1)C(=N)N[C@](C)(c1cc(NC(=O)c3ccc(C#N)cn3)ccc1F)CS2(=O)=O	8.1938
CN1CCC2(CC1)C(=N)N[C@](C)(c1cc(NC(=O)c3ccc(Cl)cn3)ccc1F)CS2(=O)=O	7.9208
CN1CCC2(CC1)C(=N)N[C@](C)(c1cc(NC(=O)c3ccc(F)cn3)ccc1F)CS2(=O)=O	7.4318
CN1CCC2(CC1)C(=N)N[C@](C)(c1cc(NC(=O)c3ccc(OC(F)(F)F)cn3)ccc1F)CS2(=O)=O	7.8239
CN1CCC2(CC1)C(=N)N[C@](C)(c1cc(NC(=O)c3ccc(OC(F)F)cn3)ccc1F)CS2(=O)=O	7.9586
CN1CCC2(CC1)C(=N)N[C@](C)(c1cc(NC(=O)c3ccc(OCF)cn3)ccc1F)CS2(=O)=O	7.8539
CN1CCN(c2ccc(-c3cccc4c(F)c([C@]5(C)CS(=O)(=O)N(C)C(=N)N5)sc34)cc2)CC1	5.0107
CN1CCN(c2ccc(-c3cccc4c(F)c([C@]5(C)CS(=O)(=O)N(C)C(=N)N5)sc34)cn2)CC1	5.4157
CN1C[C@@H](c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)C(C)(C)S1(=O)=O	7.6576
CN1C[C@@](C)(c2cc(NC(=O)C(F)F)ccc2F)NC(=N)C(C)(C)S1(=O)=O	5.9208
CN1C[C@@](C)(c2cc(NC(=O)C3CC3)ccc2F)NC(=N)C(C)(C)S1(=O)=O	5.3613
CN1C[C@@](C)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)NC(=N)C(C)(C)S1(=O)=O	7.6576
CN1C[C@@](C)(c2cc(NC(=O)c3ccc(C(F)(F)F)cn3)ccc2F)NC(=N)C(C)(C)S1(=O)=O	7.2291
CN1C[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)NC(=N)C(C)(C)S1(=O)=O	7.5686
CN1C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)C(C)(C)S1(=O)=O	7.2676
CN1C[C@@](C)(c2cc(NC(=O)c3ccc(OC(F)F)cn3)ccc2F)NC(=N)C(C)(C)S1(=O)=O	7.4949
CN1C[C@@](C)(c2cc(NC(=O)c3ccc(OCF)cn3)ccc2F)NC(=N)C(C)(C)S1(=O)=O	7.4318
CN1C[C@@](C)(c2cc(NC(=O)c3ccccn3)ccc2F)NC(=N)C(C)(C)S1(=O)=O	6.6421
CN1C[C@@](C)(c2cc(NC(=O)c3ccn(C(F)F)n3)ccc2F)NC(=N)C(C)(C)S1(=O)=O	7.3372
CN1C[C@@](C)(c2cc(NC(=O)c3ccn(C)n3)ccc2F)NC(=N)C(C)(C)S1(=O)=O	6.567
CN1C[C@@](C)(c2cc(NC(=O)c3cn(C)nc3C(F)(F)F)ccc2F)NC(=N)C(C)(C)S1(=O)=O	5.056
CN1C[C@@](C)(c2cc(NC(=O)c3cn4ccc(C#N)cc4n3)ccc2F)NC(=N)C(C)(C)S1(=O)=O	5.2493
CN1C[C@@](C)(c2cc(NC(=O)c3cn4ccsc4n3)ccc2F)NC(=N)C(C)(C)S1(=O)=O	6.5452
CN1C[C@@](C)(c2cc(NC(=O)c3cnc(C(F)(F)F)cn3)ccc2F)NC(=N)C(C)(C)S1(=O)=O	6.8153
CN1C[C@@](C)(c2cc(NC(=O)c3cnc(OCC(F)(F)F)cn3)ccc2F)NC(=N)C(C)(C)S1(=O)=O	7.7696
CN1C[C@@](C)(c2cc(NC(=O)c3cnc(OCCF)cn3)ccc2F)NC(=N)C(C)(C)S1(=O)=O	7.284
CN1C[C@@](C)(c2cc(NC(=O)c3cnccn3)ccc2F)NC(=N)C(C)(C)S1(=O)=O	6.58
CN1C[C@@](C)(c2cc(NC(=O)c3cnsn3)ccc2F)NC(=N)C(C)(C)S1(=O)=O	7.1938
CN1C[C@@](C)(c2cc(NC(=O)c3ncc(C(F)(F)F)cn3)ccc2F)NC(=N)C(C)(C)S1(=O)=O	6.7235
CN1C[C@@](C)(c2cc(NC(=O)c3ncc(Cl)cc3F)ccc2F)NC(=N)C(C)(C)S1(=O)=O	7.6778
CN1C[C@@](C)(c2cc(Nc3nccc4cc(Br)cnc34)ccc2F)NC(=N)C(C)(C)S1(=O)=O	7.7447
CN1C[C@@](C)(c2cc(Nc3nccc4cc(C#N)cnc34)ccc2F)NC(=N)C(C)(C)S1(=O)=O	7.699
CN1C[C@@](C)(c2cc(Nc3nccn4ccnc34)ccc2F)NC(=N)C(C)(C)S1(=O)=O	5.8693
CN1C[C@@](C)(c2cc(OCc3ccc(C#N)cc3)ccc2F)NC(=N)C(C)(C)S1(=O)=O	6.1864
CN=S1(=O)C[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)NC(=N)[C@@]1(C)c1ccc(F)cc1	6.5376
CN=[S@@]1(=O)C[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)C1(C)C	8.5229
